,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
0,Alabama,1,2014,4849377,746512,33375,42830,0.1925257675806216,0.11196424557585886,0.4842702423929861,0.16699999999999998,0.08,0.114,0.282,0.103,0.185,0.6846803207917224,0.2663900950575713,0.004650700492042586,0.01205433192758575,0.0002981826325319727,0.014405767998652197,0.01752060109989386,0.34991533960606125,0.775,0.19,0.1407173690094734,0.22719924204165504,0.1583414665408803,0.9946950297103158
1,Alaska,2,2014,736732,69899,58311,71583,0.11233721087383294,0.043220609116462375,0.5233555767397521,0.21600000000000005,0.08800000000000001,0.099,0.234,0.113,0.145,0.6563906549464391,0.0336485994907239,0.14017716075859335,0.05960783568516096,0.011394917011884921,0.013528664426141392,0.08525216768105634,0.3938969083964005,0.858,0.304,0.24174430466816405,0.16819653007911414,0.10296444350093528,0.9748181633776696
2,Arizona,4,2014,6731484,1070757,40195,50068,0.18241194127394947,0.09446921851104814,0.4967287367891294,0.16699999999999998,0.071,0.087,0.217,0.07400000000000001,0.135,0.7833837234107665,0.04167253461495266,0.043787818555314106,0.03151103085144375,0.0018897764593958774,0.06446334864645002,0.0332917674616771,0.4198403559351001,0.857,0.273,0.13415730045192326,0.26390765303051955,0.13142024495798857,0.9876295597567499
3,Arkansas,5,2014,2966369,465012,32897,41262,0.18866082801222125,0.10575468962594516,0.4910941475826972,0.192,0.084,0.106,0.281,0.094,0.174,0.7829342876762804,0.15784651201519434,0.005761589336997521,0.012323146580887274,0.0024096799824971198,0.01698541213180154,0.021739372276341883,0.3964478336042941,0.78,0.177,0.1527417342692232,0.24135413949532486,0.14369992433403342,0.9966185622197935
4,California,6,2014,38802500,4990092,45732,61933,0.16445245677456266,0.10599257015628398,0.4964753272910373,0.14300000000000002,0.067,0.102,0.232,0.101,0.17600000000000002,0.6137244765156884,0.0582354487468591,0.007386920945815347,0.1391170671992784,0.0038675858514270983,0.13180060563108048,0.04586789510985117,0.3218159104080646,0.789,0.295,0.16401724306886528,0.2505320037185687,0.09530672842451646,0.9844442879120587
5,Colorado,8,2014,5355866,679572,45093,61303,0.12044453957678118,0.07077286686337086,0.5027349577324713,0.163,0.059,0.078,0.193,0.063,0.123,0.8440056192593317,0.040226174441257485,0.010415495832046585,0.02949252277782902,0.0012470438954223276,0.04019704749894788,0.03441609629516496,0.4186429105378091,0.888,0.34,0.1896776603833001,0.21869636423219319,0.08865547619327788,0.9900614198831817
6,Connecticut,9,2014,3596677,555528,46216,70048,0.10751918807193768,0.07754838105055996,0.4877049180327869,0.128,0.049,0.076,0.2,0.085,0.14300000000000002,0.7684729543409097,0.10338904494342972,0.001969873858564447,0.042094967104357714,0.0002833170729537292,0.05492069485249857,0.02886914782728613,0.38587613945651705,0.843,0.304,0.20478336557293245,0.2891116405203698,0.12769127396986465,0.9919403964200365
7,Delaware,10,2014,935614,153759,45510,59716,0.1247874091232406,0.07468976664039646,0.48533196088522906,0.125,0.049,0.076,0.195,0.069,0.118,0.6920941755895059,0.21731825304024951,0.003509994506281437,0.0386612427774702,0.00023086443768477168,0.02240881389119872,0.025776655757609443,0.3711912798600407,0.862,0.257,0.17220374872365196,0.23952750405504716,0.12914625882433672,0.9968809692371399
8,District of Columbia,11,2014,658893,74465,47906,71648,0.17725646976664472,0.14545707140872466,0.4745139253809774,0.08900000000000001,0.086,0.112,0.262,0.117,0.193,0.4023065960633973,0.4877058945837943,0.0028213989221315145,0.037805834938298026,0.0002610439024242176,0.04370664129077104,0.025392590299183632,0.1625461626267374,0.835,0.392,0.22340335008393206,0.22924326655475727,0.14072853650974482,0.9882050569602667
9,Florida,12,2014,19893297,3790954,38425,47463,0.16495019827726562,0.10468809042247627,0.4887525562372188,0.139,0.06,0.08800000000000001,0.215,0.078,0.138,0.759746360796805,0.16192187750476958,0.002664917735858465,0.02636983703606295,0.0007615127849345437,0.024617638795620456,0.023917855345948938,0.39925622943459615,0.833,0.256,0.14092874359119104,0.2679671690305395,0.14818848025790232,0.9854217766675915
10,Georgia,13,2014,10097343,1248870,36859,49321,0.18302064392414427,0.10404401198834012,0.4874423372629421,0.146,0.077,0.103,0.247,0.08800000000000001,0.158,0.5985650878651938,0.3133121257740774,0.002505708679996312,0.03681047578556062,0.0006574006647095183,0.0280148946113844,0.020134306619077908,0.33047234700168954,0.7929999999999999,0.23199999999999998,0.15323039590669965,0.2083713467342478,0.15651559949056745,0.990830764885639
11,Hawaii,15,2014,1419561,228061,58150,69592,0.11358787190064674,0.08199103195146704,0.5051954477981198,0.16399999999999998,0.053,0.122,0.229,0.093,0.175,0.2541003873732795,0.021646833070223824,0.0015434349069888508,0.3763057734045948,0.10398425992260987,0.009742448545712372,0.2326768627765908,0.13676604066455905,0.8420000000000001,0.278,0.19038192740538715,0.20383925190190344,0.1170599575392274,0.9889397048501675
12,Idaho,16,2014,1634464,234979,36048,47861,0.14845207640527658,0.09467736985211794,0.5,0.199,0.07,0.098,0.211,0.067,0.134,0.9165738737592264,0.006946619809307515,0.013184750474773379,0.014689219218043347,0.0012138535935939856,0.022431818626779176,0.02495986451827633,0.4523212712625384,0.888,0.231,0.1410355481298329,0.2591169973827449,0.11800969257269008,0.9935806823929141
13,Illinois,17,2014,12880580,1787854,39898,57444,0.14353776787628994,0.08834139428316741,0.4908350305498982,0.134,0.064,0.081,0.234,0.08199999999999999,0.154,0.7212753618237688,0.14267331129498828,0.00217342697300898,0.051508084263286284,0.00045223118834710857,0.059281414346248375,0.02263617011035217,0.35677969230149664,0.8220000000000001,0.242,0.1647307116241035,0.2630576196602184,0.13675993798535377,0.988754133485615
14,Indiana,18,2014,6596855,941494,37521,49446,0.15242495454872595,0.06975837621750558,0.491869918699187,0.162,0.069,0.092,0.24,0.078,0.149,0.8409143447900552,0.09290639251582762,0.00198018601288038,0.019744256922427428,0.0004875050308063464,0.021818123939362014,0.02214919078864095,0.4021863123928565,0.838,0.18899999999999997,0.16971857686825403,0.24930174902867142,0.12768570753882047,0.9961216511694679
15,Iowa,19,2014,3107126,490628,37099,53712,0.12240715614753048,0.07369364666415637,0.4972347913524384,0.147,0.046,0.063,0.187,0.058,0.111,0.9133063802369136,0.03149984905665235,0.0030951432288230346,0.022020027510953853,0.0008290619691637867,0.009815179686951864,0.01943435831054164,0.4268305111000595,0.88,0.201,0.18090091513325782,0.2612598058080664,0.11937612719104997,0.997451904973813
16,Kansas,20,2014,2904021,417533,39009,52504,0.1356446427362569,0.07905754966920585,0.4974874371859296,0.157,0.062,0.077,0.223,0.078,0.133,0.8492149333630852,0.0592199574314373,0.00843657811014452,0.02625497542889669,0.0008508891636802902,0.021738479163890344,0.034284187338865665,0.406607381931488,0.8759999999999999,0.26,0.18906290722649474,0.24439839226839558,0.09540152170777441,0.994748861877789
17,Kentucky,21,2014,4413457,653022,33041,42958,0.1912218365755952,0.1126175162379592,0.4926433282597666,0.183,0.08800000000000001,0.111,0.28600000000000003,0.096,0.182,0.8742038270679877,0.07933486153824541,0.0023849784873852856,0.012358112925989763,0.0006004363472896642,0.009764227905698412,0.02135355572740371,0.4113582697060742,0.7440000000000001,0.171,0.14250322476884392,0.22987050893231775,0.17492322267352142,0.9969069044800764
18,Louisiana,22,2014,4649676,631170,32870,44555,0.19841076457472293,0.1284740997080134,0.4887525562372188,0.149,0.081,0.11,0.272,0.107,0.179,0.6278162177321602,0.32307283346194443,0.005593723089522797,0.01692053381784021,0.0006056335968355643,0.009084073815035714,0.01690698448666101,0.3284709349303674,0.774,0.203,0.16772632281001948,0.23090363062883218,0.1569496808858604,0.9928527188178967
19,Maine,23,2014,1330089,242564,35498,49462,0.1412594502820305,0.08870246037569399,0.486916367367881,0.156,0.055,0.071,0.198,0.07,0.121,0.9475140385342636,0.012448039191362382,0.006256724174096621,0.010861679180866843,2.706585799897601e-05,0.0022156412089717305,0.02067681185243995,0.4446743952111608,0.8540000000000001,0.264,0.17467000464207386,0.2614621448277568,0.1686196555004083,0.9976757699012202
20,Maryland,24,2014,5976407,822171,52458,73971,0.10107624580211357,0.07402904415723613,0.4845360824742268,0.119,0.055,0.081,0.208,0.073,0.146,0.5743554614001356,0.2969372735156759,0.0024524768811762646,0.06190943822935754,0.00034903914676493754,0.03504798116995713,0.02894832965693267,0.3081986594029709,0.85,0.319,0.20379525263235995,0.20805491941943952,0.11552258711632474,0.9878068631158236
21,Massachusetts,25,2014,6745408,1015577,41489,69160,0.11632460130095648,0.09255815334038192,0.4848016486347244,0.142,0.059,0.086,0.2,0.081,0.14,0.7927496750381889,0.07079290088901961,0.0023125361727563405,0.061238549247132276,0.00019702292285359165,0.04149904646242303,0.03121026926762621,0.38679489590646504,0.83,0.3,0.1983085936920588,0.2830266200357038,0.12977928370367814,0.9957073945604481
22,Michigan,26,2014,9909877,1531067,38373,49847,0.1619571071398597,0.08146827006567589,0.4908350305498982,0.151,0.062,0.08800000000000001,0.227,0.08,0.151,0.7887672066969146,0.13877003720631448,0.00562358140267533,0.028396316119766167,0.00022805530280547377,0.012296721745385942,0.025918081526138014,0.3870405410083295,0.846,0.218,0.1289004337857194,0.2627199903270072,0.16157257624966945,0.9965529379817154
23,Minnesota,27,2014,5457173,777833,40041,61481,0.11464567059074154,0.07473294372016355,0.4972347913524384,0.14800000000000002,0.05,0.07200000000000001,0.182,0.066,0.121,0.8442024835936116,0.057251620939999526,0.010432874310563365,0.04587576754484419,0.00043832218623085614,0.015588474105548788,0.02621045731920172,0.4254640777647644,0.878,0.262,0.16863338303723294,0.26954260038722966,0.09219775548975082,0.9961694282105624
24,Mississippi,28,2014,2994079,427313,30254,39680,0.21520271320372855,0.13191630815480004,0.486916367367881,0.172,0.096,0.132,0.308,0.112,0.196,0.5882259619736152,0.3782652361544234,0.004092076394777828,0.008018826490550182,0.0001529685756454656,0.008438655092267105,0.012806275318720715,0.32384224210356344,0.745,0.191,0.13629546657368255,0.23627490378013305,0.18073813015423112,0.9953678500368549
25,Missouri,29,2014,6063589,931890,36059,48363,0.15456384773531645,0.09045709182794208,0.4897959183673469,0.157,0.068,0.084,0.229,0.07,0.138,0.8229896518382099,0.1173564039383276,0.0043517131520622535,0.017716570169910927,0.0006205895551298084,0.012151219352103185,0.02481385199425621,0.3973483994892101,0.835,0.203,0.15788013981907734,0.24296259564970116,0.12779295475768948,0.9964626468488349
26,Montana,30,2014,1023579,170153,35710,46328,0.15426994484704676,0.08285099749870102,0.5014955134596211,0.168,0.053,0.07,0.194,0.06,0.106,0.8935030906261265,0.005678115709681421,0.06842168508732595,0.007987658988705317,0.00026964210871852594,0.0027902096467395288,0.021349597832702703,0.4569358165885997,0.893,0.261,0.19009418817182183,0.24398829677407977,0.1114677269431237,0.9955774133910122
27,Nebraska,31,2014,1881503,270677,37174,52686,0.1243407848824011,0.07899618575268713,0.4974874371859296,0.172,0.06,0.073,0.195,0.06,0.12,0.8827921082241166,0.04710064241194407,0.009545028628708006,0.020670708470834225,0.0005612534234598616,0.01599519107862172,0.023335067762315552,0.42384835061715626,0.879,0.207,0.21439974039907345,0.24651382419636686,0.09374497985190985,0.9979559645340563
28,Nevada,32,2014,2839099,400514,40482,51450,0.15236178076870344,0.08252465184399581,0.5024875621890548,0.156,0.071,0.091,0.243,0.07400000000000001,0.138,0.6802383432208599,0.08558842083351091,0.010743901498327465,0.07813781766680204,0.006534819673424562,0.09467651533109624,0.04408018177597893,0.3945330250627943,0.852,0.23600000000000002,0.1459408914844425,0.24479904539167174,0.1233329972325527,0.9822254207542643
29,New Hampshire,33,2014,1326813,209447,43069,66532,0.0916369968559321,0.051199738022466565,0.4934143870314083,0.152,0.052000000000000005,0.068,0.197,0.062,0.114,0.9341256077533155,0.012819440267769459,0.0017628708793175829,0.02560571836423068,0.0003293606559477485,0.004712043068616301,0.020644959010802582,0.44241741347453056,0.861,0.304,0.2001302300629753,0.2614641401500141,0.07933915144798713,0.9958917159528441
30,New Jersey,34,2014,8938175,1312125,46170,71919,0.11103462057696054,0.08587235842211634,0.4882292732855681,0.121,0.059,0.08199999999999999,0.221,0.08,0.149,0.6772809885686956,0.13560419213094396,0.0017084024423330267,0.09257963734207486,0.0002903277235006028,0.06949953430090594,0.02303691749154609,0.34344060207678384,0.8190000000000001,0.275,0.19032684347908924,0.30410060653520055,0.09232281763992232,0.9868989213974588
31,New Mexico,35,2014,2085572,318086,36740,44803,0.21322301120739173,0.13196322681798298,0.4952044422009086,0.194,0.087,0.118,0.251,0.08900000000000001,0.16699999999999998,0.7314343499049661,0.01979169263875809,0.09515375158469716,0.01513541608728924,0.0002838549807918403,0.10779776483382016,0.03040316996967738,0.3863766402796728,0.805,0.28800000000000003,0.1560543349031394,0.24744719126274026,0.15544422774655808,0.9826607868745669
32,New York,36,2014,19746227,2895680,39278,58878,0.15929137358644896,0.11704877002288328,0.4848016486347244,0.126,0.067,0.09,0.234,0.093,0.163,0.6398342326359361,0.15666162452199095,0.004127978474064944,0.08169940515724852,0.00023163918859030639,0.08845639220089994,0.02898872782126935,0.3279651066416179,0.7829999999999999,0.257,0.17010499520492597,0.2819058128591557,0.15598955179324173,0.9903032036613272
33,North Carolina,37,2014,9943964,1461149,36252,46556,0.17217514115549712,0.0965383464469909,0.486916367367881,0.153,0.07,0.093,0.24,0.09,0.158,0.6907916199213915,0.21665273526734408,0.011190305998694285,0.02481113165735516,0.0005800503702547597,0.032406694151346484,0.023567462633613718,0.3564913639882038,0.81,0.23199999999999998,0.14879716503655685,0.2256457557607061,0.1439859442518638,0.9937906391367869
34,North Dakota,38,2014,739482,104679,37196,59029,0.115450467898303,0.08689277191279375,0.5088408644400786,0.162,0.046,0.066,0.194,0.045,0.103,0.8849099775248079,0.02016276258245637,0.053644307772197294,0.012034099545357424,0.00023394754706673051,0.006328754452441033,0.02268615057567324,0.4352353385110672,0.8320000000000001,0.203,0.20694108377038375,0.21478243705041128,0.08195959152803743,0.996652914290337
35,Ohio,39,2014,11594163,1796868,36574,49308,0.15836432947634102,0.08087358399621337,0.4895354772843288,0.14400000000000002,0.064,0.08199999999999999,0.225,0.08,0.14400000000000002,0.8212980962920738,0.1224076287352524,0.001963143005665868,0.019444094411989896,0.00027798470661487165,0.008917245686471719,0.0256918071619314,0.3903903903903904,0.8370000000000001,0.19699999999999998,0.15780705343464294,0.2515027733890302,0.14948057682142102,0.9943333809746724
36,Oklahoma,40,2014,3878051,561568,36820,47529,0.1659362093588086,0.0851125370533107,0.4952044422009086,0.198,0.085,0.099,0.28,0.092,0.157,0.7290984569310718,0.07407174377025985,0.07471072453662936,0.019766114473481654,0.001288018130756919,0.02423562763872884,0.07682931451907156,0.3810883098752066,0.8420000000000001,0.213,0.17771960383248334,0.22965088111324009,0.13793030219371827,0.9947033800725499
37,Oregon,41,2014,3970239,634226,39337,51075,0.16552051830305833,0.08833083838327238,0.4946942900454776,0.18600000000000005,0.066,0.101,0.228,0.08199999999999999,0.147,0.8458558792052572,0.0178936331036998,0.011777880374456049,0.040272386624583566,0.0035546978406085883,0.0356406755361579,0.045004847315237184,0.4244496441331639,0.884,0.28300000000000003,0.14103724014783373,0.2709943242787271,0.18917741390325435,0.9955907428013353
38,Pennsylvania,42,2014,12787209,2134099,36415,53234,0.13597657229772336,0.0806340052590567,0.4890137966274911,0.145,0.057,0.081,0.214,0.07200000000000001,0.14400000000000002,0.8140046041321448,0.11080330351994716,0.0021401855557377693,0.03122534401369368,0.000328218612834122,0.018885356452686432,0.02261298771295597,0.3910057593391872,0.8320000000000001,0.20199999999999999,0.1651175125488555,0.2781718082549123,0.13039499617062125,0.9953309577106079
39,Rhode Island,44,2014,1055173,167180,38391,54891,0.14335182714602893,0.09695992198195832,0.4848016486347244,0.147,0.067,0.079,0.235,0.073,0.153,0.8133604631657557,0.06690845956065973,0.005287284644318989,0.03381056945164442,0.0003648690783407081,0.05436264953709013,0.025905704562190275,0.390261993061371,0.77,0.254,0.17072873340112452,0.2763280841787295,0.17461076908805967,0.9943924532548152
40,South Carolina,45,2014,4832482,761583,36694,45238,0.17986656546428087,0.0925695292526,0.486652977412731,0.152,0.073,0.102,0.241,0.08800000000000001,0.155,0.6733899888297566,0.2732287466357867,0.0029291366217194395,0.014273410640743204,0.0006123147484046501,0.01438536139400002,0.02118104112958931,0.3540060636857703,0.807,0.239,0.14869604913450013,0.23464330464046596,0.14328534348086444,0.9954200237261311
41,South Dakota,46,2014,853175,129354,35240,50979,0.14173559784223888,0.10608617667441196,0.500998003992016,0.171,0.059,0.08199999999999999,0.217,0.062,0.121,0.8494951211650599,0.01738213145017142,0.08416913294458933,0.01291294283118938,0.0005180648753186627,0.007939754446625839,0.027582852287045448,0.4319232493776768,0.846,0.205,0.2213503486556272,0.23341381074415943,0.10948800358771209,0.995165301047654
42,Tennessee,47,2014,6549352,986813,34224,44361,0.1833989048741103,0.101124123246493,0.4871794871794872,0.162,0.079,0.104,0.259,0.093,0.17,0.7763216880082182,0.16876753608601278,0.0026169001146983703,0.01565162477142777,0.0005205095099484651,0.01513264213009165,0.020989099379602742,0.3886947172361937,0.77,0.2,0.157685452226511,0.23608018945028086,0.1757987619861615,0.996001377755511
43,Texas,48,2014,26956958,3096013,39202,53035,0.17174129004940614,0.1093569738492894,0.4964753272910373,0.162,0.083,0.101,0.258,0.095,0.16899999999999998,0.7517858654526226,0.12000233854279847,0.004514901124971149,0.043103936282424746,0.0007439637662380156,0.055227782007153774,0.024621212823791167,0.37424875153948,0.768,0.243,0.18235922405752175,0.20988202329576783,0.13145888785157844,0.9804330309878401
44,Utah,49,2014,2942902,294979,45738,60922,0.11729741780035766,0.06658149510435234,0.5027349577324713,0.172,0.063,0.078,0.201,0.066,0.125,0.8726141747159776,0.011390117645779574,0.011170606428620456,0.022447230658717145,0.008639431418375467,0.047065787443822456,0.02667265168870727,0.4379938910905522,0.9109999999999999,0.304,0.17859199706419782,0.24250241174456483,0.08144974247852173,0.9931038509222913
45,Vermont,50,2014,626562,106655,36346,54166,0.12154651149265808,0.07080315327108241,0.4923857868020304,0.16399999999999998,0.06,0.086,0.212,0.071,0.136,0.9446040455693132,0.009837813336908398,0.004010776267951137,0.015853179733210758,0.0005825441057708575,0.00458374430622987,0.020527896680615804,0.4431672214148423,0.8690000000000001,0.318,0.23081544212648258,0.26265610632412917,0.14302819666522826,0.9987103780628521
46,Virginia,51,2014,8326289,1146846,45966,64902,0.11799004987438586,0.07836872533462799,0.4916115912557194,0.135,0.059,0.081,0.219,0.076,0.14400000000000002,0.6893444366391799,0.1923364658613219,0.0025501156637729003,0.06135638578002758,0.0005468222397757271,0.02100251384500346,0.032863259970918615,0.3535749350828272,0.8109999999999999,0.289,0.18462594739834293,0.19088420798258876,0.09861502941157396,0.989009351199199
47,Washington,53,2014,7061530,992516,44104,61366,0.13187552514192996,0.08434656558023461,0.4997498749374688,0.173,0.064,0.102,0.224,0.083,0.14400000000000002,0.7767434252916859,0.0355922866574241,0.013539983544642592,0.0784675558979428,0.0064233954964434065,0.03499963888845618,0.05423371422340485,0.4047189163701139,0.887,0.304,0.16275763844613084,0.22411547521652045,0.14105197005076503,0.9925955973042703
48,West Virginia,54,2014,1850326,329055,32219,41059,0.18280720756697488,0.09317263302003856,0.4944388270980789,0.213,0.102,0.111,0.284,0.098,0.179,0.9357615901197952,0.03690106500151865,0.0020082947545459555,0.006291864244462868,0.0001621335915941299,0.0022547378137690328,0.016620314474314255,0.4321830696995943,0.755,0.13699999999999998,0.13281883004360973,0.25426764847213995,0.16384293727689955,0.999299853406807
49,Wisconsin,55,2014,5757564,875720,36606,52622,0.1317519130055826,0.07160046357717602,0.4964753272910373,0.14400000000000002,0.049,0.066,0.189,0.064,0.122,0.8625665298727031,0.0632065922324094,0.008806328509765588,0.02609749539909587,0.00024037943824853705,0.01834925326058034,0.020733421287197157,0.4260300095921071,0.8690000000000001,0.22,0.15936983437628466,0.26222386444982415,0.13129521576818326,0.9966330403881573
50,Wyoming,56,2014,584153,80332,40773,57055,0.11185497124435892,0.06186570989236289,0.5088408644400786,0.16399999999999998,0.064,0.081,0.194,0.061,0.103,0.910172506175608,0.010819083356586372,0.025803171429402912,0.009485528620070427,0.0014328437926365179,0.020213882321925933,0.02207298430376973,0.4491485335856197,0.9009999999999999,0.26,0.21361448150176773,0.2267036041428074,0.06662252680636646,0.9919272168118913
51,Puerto Rico,72,2014,3548397,617011,15915,18928,0.4621144774171818,0.4042415852289949,0.4802494802494803,0.151,0.16399999999999998,0.189,0.349,0.14,0.295,0.7103058085101526,0.08437556451546993,0.003018264303571444,0.002482811252517686,0.0001394996106692684,0.1357582029293791,0.06391984887823995,0.3241222603810953,0.517,0.145,0.061523621306589345,0.28494787703298646,0.3867319556704959,0.9933222474339966
