,Unnamed: 0,Unnamed: 0.1_x,S1501_C01_025E,S1501_C01_026E,S1501_C01_027E,S1903_C03_014E,S1903_C03_001E,S2301_C03_010E,S2301_C02_011E,S0101_C01_015E,S0101_C01_016E,S0101_C01_017E,S0101_C01_018E,S0101_C01_019E,S1701_C01_001E,S1701_C02_001E,S1701_C01_010E,S1701_C02_010E,S0101_C01_033E,S0101_C03_030E,S0101_C05_030E,S1810_C03_026E,S1810_C03_036E,S1810_C03_044E,S1810_C03_052E,S1810_C03_060E,S1810_C03_067E,S2101_C03_012E,S2101_C03_013E,S2201_C03_001E,S2201_C01_001E,S2701_C01_013E,S2701_C04_013E,state,fips,Unnamed: 0.1_y,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B02001_001E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001A_031E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,B01001F_016E,B01001F_029E,B01001F_030E,B01001F_031E,B01001G_014E,B01001G_015E,B01001G_016E,B01001G_029E,B01001G_030E,B01001G_031E,B01001I_014E,B01001I_015E,B01001I_016E,B01001I_029E,B01001I_030E,B01001I_031E,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65
25,25,"Virginia: Summary level: 040, state:51",1318225,1116002,434616,51401,72577,27.3,7.7,445145,334357,235977,154560,148186,8264095,884647,1292388,108340,96.9,584381,733844,13.7,6.3,8.3,20.9,7.9,14.0,142473,113214,251693,3175524,1292388,13976,Virginia,51,"Virginia: Summary level: 040, state:51",5737580,1631512,22265,555422,5659,215743,349504,8517685,282383,135257,43130,314794,171849,75945,56626.0,21955.0,7182.0,71520.0,35366.0,14397.0,641.0,284.0,0.0,1271.0,493.0,189.0,16624.0,8496.0,1776.0,22298.0,10464.0,3392.0,,,,,,,1751.0,1020.0,348.0,2443.0,949.0,177.0,4014,2235,456,4782,2139,1194,11247,4354,1247,13828,6941,2426,2018,8517685,1318225,51401,72577,0.1070470511290105,0.08382931441641364,0.4921279837480955,0.13699999999999998,0.063,0.083,0.209,0.079,0.14,0.6736079110697332,0.19154406390938383,0.002613973162895787,0.06520809351367185,0.0006643823996778467,0.02532883054491919,0.04103274539971835,0.3495382047829468
26,26,"North Dakota: Summary level: 040, state:38",116433,100845,26133,44824,63837,29.6,8.2,37728,26319,18784,15163,18439,736671,78676,110254,11338,106.1,53766,62667,17.3,7.3,6.3,20.8,4.9,11.2,12216,10169,22273,319355,110254,446,North Dakota,38,"North Dakota: Summary level: 040, state:38",651687,25896,41270,13749,339,9569,17567,760077,30792,13915,7022,30584,18791,11090,11.0,291.0,0.0,0.0,0.0,0.0,774.0,271.0,79.0,821.0,414.0,151.0,242.0,24.0,0.0,150.0,133.0,0.0,,,,,,,,,,,,,56,10,90,304,68,7,191,167,72,380,40,48,2018,760077,116433,44824,63837,0.10679937176840136,0.10283527128267456,0.514798641436196,0.17300000000000001,0.073,0.063,0.20800000000000002,0.049,0.11199999999999999,0.8573960269814769,0.03407023235803741,0.054297130422312476,0.018088956776747617,0.00044600744398264915,0.012589513957138553,0.023112132060304418,0.44428126046739325
27,27,"New Jersey: Summary level: 040, state:34",1438289,1221109,451081,53637,81740,30.7,8.1,450093,362260,259900,170278,195758,8739304,832133,1400772,111863,95.4,620523,817766,11.0,5.2,7.2,20.2,7.6,13.5,84652,101690,265127,3249567,1400772,13937,New Jersey,34,"New Jersey: Summary level: 040, state:34",5956539,1207995,21131,868213,2909,604334,247399,8908520,291558,144107,57876,331818,195606,110871,35289.0,17780.0,4011.0,52658.0,28431.0,10766.0,306.0,361.0,215.0,543.0,171.0,195.0,28643.0,13789.0,3607.0,34096.0,16438.0,4166.0,,,,,,,11991.0,3376.0,939.0,16248.0,5516.0,2136.0,4398,1769,508,4723,2762,468,40407,16650,6098,50651,24001,10555,2018,8908520,1438289,53637,81740,0.09521730792291926,0.07985810681538466,0.4882292732855681,0.11,0.052000000000000005,0.07200000000000001,0.20199999999999999,0.076,0.135,0.6686339594006636,0.13559996497734753,0.0023719989403402585,0.097458724906045,0.00032654133346504243,0.06783775531738157,0.027771055124756975,0.34314452797733974
28,28,"Ohio: Summary level: 040, state:39",1996163,1731636,461558,41406,56111,24.6,6.3,657980,494381,363833,231684,248285,11362304,1578673,1928764,166335,96.2,874877,1121286,13.8,6.1,7.9,21.2,7.2,13.8,187810,164378,574291,4685447,1928764,9094,Ohio,39,"Ohio: Summary level: 040, state:39",9470940,1446306,25672,271762,4228,112136,358398,11689442,478279,228468,76491,536062,301204,148292,46798.0,19554.0,5686.0,61743.0,32731.0,13739.0,490.0,474.0,55.0,956.0,453.0,41.0,6420.0,3304.0,929.0,9403.0,3477.0,1901.0,,,,,,,1732.0,452.0,29.0,2441.0,752.0,311.0,3446,2030,215,4387,2575,596,7624,2844,848,10537,3692,1645,2018,11689442,1996163,41406,56111,0.13893951438018204,0.08623916663728688,0.490316004077472,0.138,0.061,0.079,0.212,0.07200000000000001,0.138,0.8102131821176751,0.12372754832950965,0.002196169842837665,0.02324850065554883,0.0003616939114801203,0.009592930098801978,0.030659975044146675,0.39237176523159684
29,29,"South Carolina: Summary level: 040, state:45",899754,761542,237261,42161,52306,21.4,6.7,302807,250255,163462,98458,84772,4944754,755215,881656,83540,94.4,399256,500498,13.6,6.4,8.9,21.4,7.8,13.7,103229,74090,220112,1927991,881656,2341,South Carolina,45,"South Carolina: Summary level: 040, state:45",3407706,1353599,23672,80969,4004,92980,121197,5084127,196716,94858,24029,222866,113341,44767,52619.0,19261.0,4176.0,68024.0,29631.0,10981.0,742.0,217.0,0.0,536.0,189.0,71.0,1894.0,944.0,0.0,3057.0,1091.0,431.0,,,,,,,1015.0,718.0,0.0,1587.0,410.0,41.0,1308,477,250,2451,783,26,3564,2116,138,6462,1684,853,2018,5084127,899754,42161,52306,0.1527305503974515,0.09475350930521655,0.48559670781893005,0.136,0.064,0.08900000000000001,0.214,0.078,0.13699999999999998,0.6702637443950554,0.26624020210352733,0.004656059929266126,0.015925841348967087,0.000787549170191854,0.018288292168940706,0.02383831088405148,0.3507658760061083
30,30,"Georgia: Summary level: 040, state:13",1456428,1213972,387689,42781,58756,23.0,7.2,497054,399894,259680,157000,142800,10238658,1468642,1425799,145725,94.8,633675,822753,13.8,6.5,8.3,21.7,6.9,13.5,152389,104965,453168,3803012,1425799,12413,Georgia,13,"Georgia: Summary level: 040, state:13",6127645,3319691,34485,436051,14049,301148,286406,10519475,291253,139481,37645,333002,176317,70295,95588.0,32521.0,7952.0,133276.0,52036.0,20987.0,679.0,429.0,0.0,1901.0,120.0,99.0,11007.0,4574.0,1200.0,13523.0,6337.0,2863.0,,,,,,,4782.0,491.0,215.0,2980.0,1081.0,593.0,3749,1259,780,5105,1715,171,12006,5422,1173,13233,6496,2053,2018,10519475,1456428,42781,58756,0.14344086891074984,0.1022058508948316,0.48665297741273095,0.138,0.065,0.083,0.217,0.069,0.135,0.5825048303266085,0.31557572977738907,0.0032782054237497594,0.04145178347778763,0.0013355229229595584,0.02862766440340416,0.027226263668101307,0.3215943390267147
31,31,"Colorado: Summary level: 040, state:08",807855,737750,315996,51537,71953,28.8,7.6,284168,218250,132153,85878,87406,5577020,537492,793630,58878,101.2,369328,438527,15.0,5.4,6.5,17.7,5.3,11.1,90124,72267,156794,2176757,793630,6570,Colorado,8,"Colorado: Summary level: 040, state:08",4790677,237578,55146,180277,7585,196831,227470,5695564,217892,91372,30171,236091,110516,51622,6366.0,2169.0,558.0,7219.0,3580.0,1240.0,1765.0,456.0,37.0,2218.0,813.0,519.0,5417.0,1748.0,389.0,7998.0,2233.0,1185.0,611.0,0.0,116.0,221.0,330.0,0.0,4618.0,1416.0,334.0,5360.0,1209.0,955.0,3254,504,135,3388,1685,145,24404,11310,2622,28175,13544,5065,2018,5695564,807855,51537,71953,0.0963762009101635,0.07418822373146176,0.5029821073558649,0.15,0.054000000000000006,0.065,0.177,0.053,0.111,0.8411242503815249,0.04171281369149745,0.009682272027844828,0.03165217702759551,0.0013317381737787512,0.034558649503367886,0.039938099194390585,0.4201682232578866
32,32,"Hawaii: Summary level: 040, state:15",261467,224990,82230,65078,80212,31.9,8.0,84573,64799,41413,30609,40073,1382448,122143,257264,16792,100.1,118699,142768,14.1,5.2,9.7,18.6,7.1,14.9,25460,22342,45590,455309,257264,1041,Hawaii,15,"Hawaii: Summary level: 040, state:15",345652,28325,3237,534479,144971,18052,345775,1420491,24692,9368,2988,22107,8409,4842,697.0,98.0,0.0,470.0,186.0,0.0,,,,,,,32818.0,17264.0,9074.0,38812.0,23945.0,18617.0,4772.0,2609.0,453.0,5566.0,3014.0,1080.0,435.0,217.0,0.0,495.0,71.0,55.0,8316,2866,1453,9720,3930,1366,2536,963,117,3069,1068,407,2018,1420491,261467,65078,80212,0.08835269030010533,0.06527147210647428,0.5002498750624688,0.141,0.052000000000000005,0.09699999999999999,0.18600000000000003,0.071,0.149,0.2433327631079676,0.01994028825244229,0.002278789517145832,0.37626355957200713,0.10205696481005512,0.012708281854654483,0.24341935288572755,0.14169283312999345
33,33,"South Dakota: Summary level: 040, state:46",146358,131870,37505,42361,56274,34.5,9.9,48917,36105,23706,15869,21761,852419,111626,139869,12603,101.9,67984,78374,13.6,4.7,5.2,18.4,4.6,9.3,15299,13203,28102,345449,139869,549,South Dakota,46,"South Dakota: Summary level: 040, state:46",740870,19057,78068,15023,51,5782,23384,882235,40022,17414,7357,39473,20997,13887,355.0,0.0,149.0,417.0,4.0,0.0,1777.0,213.0,144.0,1897.0,700.0,224.0,201.0,23.0,0.0,308.0,135.0,0.0,,,,,,,,,,,,,127,81,0,192,8,0,178,267,10,262,229,15,2018,882235,146358,42361,56274,0.13095203180595458,0.0901057418012569,0.5047052996532937,0.136,0.047,0.052000000000000005,0.184,0.046,0.09300000000000001,0.8397649152436709,0.02160082064302595,0.08848889468225586,0.01702834278848606,5.780772696617114e-05,0.0065538093591843444,0.026505409556410706,0.442702141324697
34,34,"Indiana: Summary level: 040, state:18",1051146,907541,229108,41342,55746,24.8,7.5,349960,263739,189014,121856,126577,6489261,852638,1015888,80176,97.1,462537,588609,15.1,6.1,7.8,22.1,7.0,12.6,105268,86426,230522,2599169,1015888,6425,Indiana,18,"Indiana: Summary level: 040, state:18",5539927,637277,14040,154220,3470,162303,180641,6691878,261859,122098,40704,293586,165215,75687,17896.0,6154.0,2900.0,22939.0,11841.0,4344.0,688.0,47.0,0.0,254.0,278.0,114.0,2456.0,1555.0,171.0,5251.0,1279.0,874.0,,,,,,,2651.0,707.0,397.0,1742.0,428.0,706.0,1682,222,109,2408,961,430,6142,2346,1268,5868,2877,1497,2018,6691878,1051146,41342,55746,0.13139215698058684,0.07892208589923298,0.4926433282597666,0.151,0.061,0.078,0.221,0.07,0.126,0.8278583381227214,0.09523141336408106,0.002098065744772992,0.023045847518439518,0.0005185390409089944,0.024253729670505052,0.026994066538571084,0.40399811253622236
35,35,"Kentucky: Summary level: 040, state:21",731392,587458,151124,38254,50247,21.9,6.7,244510,190955,127372,89907,78648,4326305,730408,709516,72488,96.9,323392,408000,17.2,7.9,10.3,25.9,9.0,16.0,70787,54098,229058,1732713,709516,2368,Kentucky,21,"Kentucky: Summary level: 040, state:21",3875023,354761,8470,65300,4943,51887,108018,4468402,189418,86962,25229,213307,115765,48147,10785.0,3910.0,1471.0,14236.0,7052.0,2872.0,,,,,,,1603.0,197.0,112.0,1846.0,1007.0,176.0,,,,,,,274.0,371.0,101.0,283.0,163.0,241.0,1741,680,55,1388,684,228,2230,787,229,2142,1411,607,2018,4468402,731392,38254,50247,0.16882952080354946,0.10216541980730526,0.4921279837480955,0.172,0.079,0.10300000000000001,0.259,0.09,0.16,0.8672055468599289,0.07939325960376886,0.0018955322282999604,0.014613725443682104,0.001106212019419918,0.011611981195962226,0.024173742648938033,0.4123766735211761
36,36,"Louisiana: Summary level: 040, state:22",720610,593406,158832,36345,47905,23.0,7.0,251901,182996,128374,83495,73844,4529028,843626,698885,86719,95.5,315499,405111,15.1,8.2,9.2,24.7,9.2,15.3,65459,53537,260842,1737220,698885,4424,Louisiana,22,"Louisiana: Summary level: 040, state:22",2877115,1509407,25657,76255,1133,65366,105045,4659978,144673,67777,20575,159251,88951,37615,51952.0,17538.0,4631.0,65982.0,31800.0,9663.0,1062.0,515.0,81.0,1148.0,444.0,282.0,2044.0,1178.0,95.0,3105.0,1194.0,218.0,,,,,,,846.0,27.0,59.0,1102.0,846.0,75.0,1551,612,216,2119,946,303,6405,2175,293,5866,3094,1209,2018,4659978,720610,36345,47905,0.18627087313215993,0.12408193050358786,0.4884910485933504,0.151,0.08199999999999999,0.092,0.247,0.092,0.153,0.6174095671696305,0.3239086107273468,0.005505819984557867,0.0163638111596235,0.00024313419505413974,0.014027104848992849,0.022541951914794446,0.32337186550283786
37,37,"Washington: Summary level: 040, state:53",1163987,1068268,396100,52150,74073,24.0,5.5,396212,314569,202049,123101,128056,7400557,759013,1143817,82890,100.0,532355,631632,15.6,5.6,8.3,20.6,7.4,13.0,137268,102322,320915,2895575,1143817,6242,Washington,53,"Washington: Summary level: 040, state:53",5633263,291808,97329,661781,53924,344853,452633,7535591,293337,130657,42951,319880,155539,72724,9410.0,2103.0,875.0,7157.0,2930.0,1560.0,2764.0,2028.0,157.0,4280.0,1772.0,328.0,20141.0,9478.0,2571.0,27211.0,13635.0,5254.0,1321.0,298.0,41.0,910.0,312.0,128.0,6002.0,1223.0,98.0,4559.0,1616.0,313.0,5086,1572,242,8723,1987,814,14122,5502,885,14741,5924,1407,2018,7535591,1163987,52150,74073,0.10256160448463542,0.07246788603421701,0.5,0.156,0.055999999999999994,0.083,0.20600000000000002,0.07400000000000001,0.13,0.7475542396077494,0.03872397002438163,0.01291590798916767,0.08782071638442161,0.007155908541214617,0.04576323210747505,0.06006602534559002,0.4011599785908262
38,38,"Illinois: Summary level: 040, state:17",1990548,1705568,535630,44955,65030,25.9,6.9,642172,501157,355876,231775,259568,12447271,1509247,1925536,170362,96.8,869736,1120812,12.3,5.8,7.1,20.6,7.4,13.6,157731,144149,599358,4864864,1925536,17388,Illinois,17,"Illinois: Summary level: 040, state:17",9135145,1793079,35846,717938,5317,712778,340977,12741080,431870,207534,74476,478968,270813,147574,56567.0,26424.0,6741.0,80263.0,42778.0,17636.0,945.0,199.0,173.0,714.0,1162.0,167.0,25939.0,11273.0,2498.0,30688.0,15329.0,4699.0,,,,,,,12897.0,2992.0,2207.0,13116.0,6181.0,2113.0,5111,1263,518,6069,1643,708,43007,16077,4807,44863,20766,7976,2018,12741080,1990548,44955,65030,0.12125123651602025,0.08847510511358915,0.49186991869918695,0.12300000000000001,0.057999999999999996,0.071,0.20600000000000002,0.07400000000000001,0.136,0.7169835681119654,0.14073210434280298,0.002813419270579888,0.05634828444684438,0.0004173115622851438,0.05594329523085955,0.02676201703466268,0.35863490857793934
39,39,"Iowa: Summary level: 040, state:19",537818,486601,121925,42995,59955,28.2,7.6,170823,128510,94950,67919,75616,3055939,343504,515705,36603,98.3,239515,298303,14.9,4.9,6.1,17.6,5.7,11.1,53817,48845,122222,1267873,515705,1205,Iowa,19,"Iowa: Summary level: 040, state:19",2846099,115137,11494,79971,3463,30713,69268,3156145,139792,69161,25229,150308,89032,49558,2233.0,307.0,0.0,1715.0,1352.0,112.0,353.0,6.0,44.0,234.0,459.0,113.0,619.0,520.0,0.0,2162.0,1393.0,282.0,,,,,,,472.0,0.0,45.0,194.0,69.0,0.0,387,241,45,844,284,188,2188,463,392,2131,796,357,2018,3156145,537818,42995,59955,0.11240538505513363,0.0709766242328463,0.49571356530509325,0.149,0.049,0.061,0.17600000000000002,0.057,0.111,0.9017643359224624,0.03648026310578253,0.00364178451877211,0.025338189468481327,0.0010972246205418318,0.009731175215333896,0.021947027148625935,0.43542982942184905
40,40,"New Hampshire: Summary level: 040, state:33",245156,220247,84361,50240,74991,31.5,8.6,82404,64195,42049,25684,30824,1312006,100220,236935,13089,97.4,112102,133054,14.9,4.6,6.2,16.5,5.6,9.6,25813,23543,35405,531212,236935,828,New Hampshire,33,"New Hampshire: Summary level: 040, state:33",1253931,23432,3562,36048,515,9013,29957,1356458,68843,29447,10926,73755,36299,19322,683.0,0.0,147.0,160.0,0.0,122.0,,,,,,,473.0,305.0,0.0,602.0,714.0,105.0,,,,,,,208.0,112.0,0.0,185.0,169.0,102.0,582,165,31,441,522,69,794,330,168,1141,287,280,2018,1356458,245156,50240,74991,0.07638684579186375,0.0552429991347838,0.49341438703140833,0.149,0.046,0.062,0.165,0.055999999999999994,0.096,0.9244156472223983,0.01727440141898975,0.002625956719633044,0.026575094842597412,0.00037966527529787136,0.006644510924776145,0.02208472359630744,0.44549592912268104
41,41,"Rhode Island: Summary level: 040, state:44",182645,151394,55509,42424,64340,25.6,6.7,56430,46841,31082,21833,26459,1016469,131205,175434,19700,95.3,79555,103090,14.1,5.6,7.9,20.2,8.0,13.7,16472,14676,62734,406573,175434,666,Rhode Island,44,"Rhode Island: Summary level: 040, state:44",852805,70749,4341,36064,883,59743,32730,1057315,43734,20872,7729,49936,27672,16892,2320.0,581.0,11.0,1575.0,1107.0,338.0,,,,,,,1073.0,255.0,285.0,729.0,531.0,114.0,,,,,,,847.0,377.0,260.0,1248.0,1088.0,545.0,872,118,85,403,314,120,2694,1188,196,3589,1257,799,2018,1057315,182645,42424,64340,0.12907919474179733,0.11229294207508236,0.48796722990271374,0.141,0.055999999999999994,0.079,0.20199999999999999,0.08,0.13699999999999998,0.8065760913256693,0.06691383362574067,0.004105682790842843,0.03410904035221292,0.0008351342788100046,0.056504447586575426,0.030955770040148867,0.3960415012729612
42,42,"Arkansas: Summary level: 040, state:05",507676,419010,107553,37762,47062,22.3,6.7,162356,134452,97211,57488,56169,2925448,504504,490892,50282,96.1,226122,281554,17.6,7.8,9.8,28.3,9.7,16.5,51389,40982,131342,1156347,490892,2635,Arkansas,5,"Arkansas: Summary level: 040, state:05",2306096,456714,20951,47548,9398,84917,88201,3013825,118648,62170,18251,133693,78760,32035,15004.0,5225.0,1199.0,19938.0,6489.0,3777.0,950.0,86.0,0.0,831.0,148.0,87.0,823.0,312.0,0.0,1703.0,346.0,52.0,56.0,48.0,0.0,0.0,0.0,21.0,791.0,87.0,210.0,429.0,184.0,66.0,1883,284,95,2059,560,376,2753,685,571,2072,1005,460,2018,3013825,507676,37762,47062,0.17245358659596752,0.10242986237298632,0.49005609382967874,0.17600000000000002,0.078,0.098,0.28300000000000003,0.09699999999999999,0.165,0.7651724967441706,0.15153965475765846,0.00695163123273581,0.015776629366336798,0.0031182965168846896,0.02817582308196395,0.029265468300249682,0.39211820137252895
43,43,"Delaware: Summary level: 040, state:10",180756,159155,55314,54744,64805,26.1,8.8,59895,48000,36377,17880,18604,940786,117242,176887,10872,93.7,80979,99777,11.8,4.0,7.0,18.7,5.1,11.0,18765,16768,41515,367671,176887,867,Delaware,10,"Delaware: Summary level: 040, state:10",659781,217594,4397,39023,896,19652,25828,967171,40555,19308,6777,45718,24786,9742,7042.0,3256.0,755.0,9344.0,4987.0,1082.0,,,,,,,1091.0,659.0,73.0,1772.0,766.0,58.0,,,,,,,294.0,0.0,0.0,535.0,37.0,6.0,257,96,0,478,69,0,1205,708,96,1183,872,130,2018,967171,180756,54744,64805,0.12462132727315245,0.061462967883451014,0.4837377387712959,0.11800000000000001,0.04,0.07,0.187,0.051,0.11,0.6821761611959002,0.22497986395373723,0.004546248801918172,0.040347570388276736,0.0009264132195857816,0.020319054231361364,0.0267046882092205,0.36867379229458497
44,44,"Minnesota: Summary level: 040, state:27",888634,814400,263333,47054,70315,26.9,6.9,296038,214448,156062,106713,115373,5488344,529077,858352,65054,99.2,403054,485580,14.1,4.7,6.1,17.6,5.8,11.2,85175,80700,160758,2194452,858352,2810,Minnesota,27,"Minnesota: Summary level: 040, state:27",4629375,367653,60983,273126,2396,102814,174832,5611179,230703,109491,41448,246517,141031,69914,5986.0,2083.0,508.0,6882.0,3174.0,923.0,1675.0,289.0,186.0,1824.0,457.0,55.0,4660.0,1978.0,550.0,6342.0,2416.0,1215.0,,,,,,,761.0,462.0,68.0,1170.0,342.0,28.0,1688,360,147,2162,692,309,3093,1322,398,3815,1701,254,2018,5611179,888634,47054,70315,0.09640011631923946,0.07578941972524093,0.497991967871486,0.141,0.047,0.061,0.17600000000000002,0.057999999999999996,0.11199999999999999,0.8250271467012548,0.06552152408611452,0.010868125932179316,0.04867533186875699,0.0004270047346555866,0.018323065437762725,0.031157801239276094,0.4294704006373828
45,45,"Montana: Summary level: 040, state:30",200239,183647,60539,42745,55328,27.1,8.2,68698,52357,37014,21417,20753,1037462,135114,195471,18420,101.4,96193,104046,16.0,5.0,7.1,17.1,5.3,9.5,25099,18346,38358,431421,195471,783,Montana,30,"Montana: Summary level: 040, state:30",941438,5056,68013,8517,990,5828,32463,1062305,56816,26791,7662,56462,29115,12383,,,,,,,2350.0,495.0,114.0,2160.0,858.0,208.0,363.0,0.0,146.0,518.0,195.0,61.0,,,,,,,,,,,,,918,145,64,1103,487,49,816,179,166,907,368,0,2018,1062305,200239,42745,55328,0.1302351315036117,0.09423392728333103,0.5034756703078451,0.16,0.05,0.071,0.171,0.053,0.095,0.8862219419093387,0.004759461736506936,0.0640239855785297,0.008017471441817556,0.0009319357435011602,0.005486183346590668,0.030559020243715318,0.45580031861925
46,46,"Arizona: Summary level: 040, state:04",1259103,1102094,372926,46152,59246,21.2,5.8,391251,336705,246493,151915,132739,7013444,983499,1247263,106807,98.9,579400,679703,15.8,6.4,7.8,20.0,6.2,11.8,135312,125542,271775,2614298,1247263,9589,Arizona,4,"Arizona: Summary level: 040, state:04",5590505,336340,330599,237873,15661,373688,286980,7171646,301407,173341,47835,339971,190187,73748,9411.0,3729.0,462.0,11031.0,3879.0,1869.0,8653.0,3124.0,1209.0,10079.0,5171.0,1893.0,7208.0,2481.0,1178.0,11421.0,4943.0,1567.0,722.0,0.0,0.0,260.0,135.0,0.0,7574.0,2174.0,912.0,8796.0,4369.0,1017.0,5452,2138,390,5971,2737,659,46357,19958,4527,54197,25901,9131,2018,7171646,1259103,46152,59246,0.1402305343851038,0.08563310224066616,0.4972347913524384,0.158,0.064,0.078,0.2,0.062,0.11800000000000001,0.7795288557187569,0.04689857809490318,0.04609806451684871,0.03316853620493817,0.0021837385727070187,0.052106308649367244,0.040015918242478785,0.415043884416128
47,47,"Florida: Summary level: 040, state:12",4358784,3737163,1266955,43804,55462,22.0,6.1,1291213,1113021,836522,557028,561000,20882651,2840977,4291416,454105,95.5,1965555,2393229,13.3,6.1,8.2,20.8,7.2,13.1,373804,406695,1077869,7809358,4291416,50826,Florida,12,"Florida: Summary level: 040, state:12",15899574,3410741,59870,593634,12841,708740,613925,21299325,948127,568578,198847,1086290,659893,308666,107889.0,45752.0,12579.0,135948.0,64400.0,25274.0,2467.0,919.0,160.0,2575.0,886.0,169.0,21186.0,11235.0,2180.0,33552.0,12462.0,4438.0,546.0,28.0,0.0,1307.0,148.0,63.0,16809.0,5541.0,1743.0,19762.0,10348.0,2853.0,12680,6516,1773,15096,6844,2255,161617,81718,33601,209172,123363,58751,2018,21299325,4358784,43804,55462,0.1360448441148588,0.10581705432426033,0.4884910485933504,0.133,0.061,0.08199999999999999,0.20800000000000002,0.07200000000000001,0.131,0.746482529375931,0.16013376010742125,0.0028108871994769785,0.02787102408174907,0.0006028829552110219,0.03327523290057314,0.02882368337963762,0.3935849998531701
48,48,"Massachusetts: Summary level: 040, state:25",1137541,975802,402067,49756,79835,31.5,8.2,365760,290786,196148,131118,153729,6665083,663918,1103337,100151,94.4,492790,644751,12.7,5.1,7.5,19.0,7.5,13.8,78218,90142,301025,2624294,1103337,3773,Massachusetts,25,"Massachusetts: Summary level: 040, state:25",5335175,537523,16198,472403,2775,303331,234744,6902149,267840,124465,47184,308874,166849,95403,14489.0,5928.0,964.0,18524.0,8320.0,3819.0,771.0,159.0,165.0,615.0,86.0,256.0,12194.0,5796.0,1295.0,14423.0,7380.0,2406.0,,,,,,,5332.0,1794.0,486.0,6245.0,3579.0,1244.0,2659,1213,56,4580,1697,451,15190,5424,694,19614,9028,2473,2018,6902149,1137541,49756,79835,0.09961136267920445,0.09077099743777287,0.48559670781893005,0.127,0.051,0.075,0.19,0.075,0.138,0.772973026227049,0.07787762912681254,0.0023468053210673953,0.06844288641117426,0.00040204869526867646,0.04394732712956501,0.03401027708906313,0.38635003046044053
49,49,"District of Columbia: Summary level: 040, state:11",85626,72232,38742,50873,85203,31.2,8.1,25837,22996,16161,9731,10901,669031,108055,83460,13957,90.8,35230,50396,8.8,7.3,11.2,24.8,8.7,16.2,4003,6180,40353,287476,83460,459,District of Columbia,11,"District of Columbia: Summary level: 040, state:11",296747,319777,1932,27538,397,30897,25167,702455,8671,4600,1517,10223,5332,2021,11253.0,4493.0,2685.0,16006.0,10069.0,4377.0,,,,,,,577.0,458.0,83.0,797.0,382.0,0.0,,,,,,,121.0,0.0,0.0,92.0,0.0,0.0,182,272,27,710,196,191,804,981,0,1606,989,256,2018,702455,85626,50873,85203,0.16150970582828,0.1672298106877546,0.47589098532494756,0.08800000000000001,0.073,0.11199999999999999,0.248,0.087,0.162,0.4224427187506673,0.45522773700806457,0.002750354115210227,0.0392025111928878,0.0005651607576286025,0.04398431216234492,0.035827206013196576,0.17270455235559293
50,50,"Utah: Summary level: 040, state:49",351297,324513,117665,53670,71414,26.6,5.9,120686,91520,59154,44674,35263,3110944,280773,346723,21055,101.5,164068,187229,15.7,5.6,7.0,18.2,5.8,12.0,30671,29810,64722,998891,346751,3490,Utah,49,"Utah: Summary level: 040, state:49",2708195,40365,34678,75898,29362,171456,101151,3161105,94107,46387,13193,102600,53269,20518,785.0,66.0,40.0,600.0,236.0,79.0,884.0,144.0,127.0,766.0,251.0,91.0,1965.0,587.0,259.0,3172.0,914.0,240.0,479.0,131.0,180.0,578.0,438.0,0.0,2683.0,800.0,0.0,1524.0,256.0,374.0,960,205,86,1103,144,76,7212,2611,574,7722,2541,955,2018,3161105,351297,53670,71414,0.09025331217791127,0.060725708995365175,0.5037220843672456,0.157,0.055999999999999994,0.07,0.182,0.057999999999999996,0.12,0.8567241518393094,0.012769268973982199,0.010970214529412974,0.02400995854297785,0.009288524107867345,0.05423926127097961,0.03199862073547067,0.4374845216440789
51,51,"New York: Summary level: 040, state:36",3212065,2623736,946417,45302,67844,26.3,7.2,998749,812846,573314,394527,432629,19037564,2591391,3116844,367606,94.4,1381107,1830958,10.9,5.7,8.0,21.0,8.4,14.7,186084,201752,1072330,7367015,3116844,23315,New York,36,"New York: Summary level: 040, state:36",12375601,3069259,84312,1666113,9424,1689845,647655,19542209,618823,305627,121117,698653,413484,227493,97880.0,44596.0,11794.0,139970.0,81173.0,34048.0,3801.0,1156.0,326.0,3272.0,804.0,193.0,63250.0,28062.0,7111.0,69287.0,36429.0,12867.0,,,,,,,36948.0,15438.0,5301.0,49077.0,27605.0,9035.0,11189,6962,1213,18795,6164,2024,91635,41991,12591,121381,69273,26978,2018,19542209,3212065,45302,67844,0.13611988382547263,0.11794173850215153,0.48559670781893005,0.109,0.057,0.08,0.21,0.084,0.147,0.6332754398440832,0.15705793546676325,0.004314353612736411,0.08525714774619389,0.00048223821575135137,0.08647154474706518,0.03314134036740678,0.3255124040142401
